    0.231425284781248131E+00    0.411659121513366699E+03   -0.478165489435195923E+01   -0.385183221101760864E+01   -0.521484792232513428E+01   -0.607003462314605713E+01    0.291304421424865734E+00    0.289070129394531257E-01    0.288843775093555450E+04    0.358897137641906738E+04    0.338371521234512329E+04   -0.102603306756652819E+06   -0.632460743175559870E+01    1
    0.242823860307362027E+00    0.347991394996643066E+03   -0.362541359663009644E+01   -0.702620685100555420E+01   -0.308406889438629150E+01   -0.608058464527130127E+01    0.269844782352447521E+00    0.209684467315673834E+00    0.297255142927169800E+04    0.356879782080650330E+04    0.332092288732528687E+04   -0.100461107415092585E+06   -0.632660743175561624E+01    1
    0.240037219392514489E+00    0.417546319961547852E+03   -0.246391308307647705E+01   -0.107674032449722290E+01   -0.447036916017532349E+01   -0.577844840288162231E+01    0.250218129158019997E+00    0.109631299972534180E+00    0.293427501916885376E+04    0.363167243897914886E+04    0.329185179471969604E+04   -0.945728755657316651E+05   -0.632860743175563911E+01    1
    0.249992663731366194E+00    0.342904949188232422E+03   -0.215237063169479370E+01   -0.705472218990325928E+01   -0.211696356534957886E+01   -0.443388295173645020E+01    0.151949644088745107E-01    0.241097474098205589E+00    0.299187960028648376E+04    0.355364900827407837E+04    0.335510724782943726E+04   -0.938751393372597522E+05   -0.633060743175562202E+01    1
    0.235150408920862336E+00    0.336893880367279053E+03   -0.643987369537353516E+01   -0.283932238817214966E+01   -0.539753156900405884E+01   -0.537537348270416260E+01    0.174825453758239741E+00    0.741336822509765653E-01    0.280694080889225006E+04    0.355053193271160126E+04    0.349754976034164429E+04   -0.920970620991343749E+05   -0.633260743175559249E+01    1
    0.232370858305765621E+00    0.392944169044494629E+03   -0.250134211778640747E+01   -0.206590014696121216E+01   -0.253179615736007690E+01   -0.611608427762985229E+01    0.185024392604827864E+00    0.345814657211303722E+00    0.282056390941143036E+04    0.352596266567707062E+04    0.347423201203346252E+04   -0.919209783029771206E+05   -0.633460743175558871E+01    1
    0.238167830062869845E+00    0.408150517940521240E+03   -0.344317269325256348E+01   -0.223611098527908325E+01   -0.470598834753036499E+01   -0.540727001428604126E+01    0.282827013731002774E+00    0.383398175239562988E+00    0.302679493129253387E+04    0.351350552141666412E+04    0.334400302171707153E+04   -0.918410632916470786E+05   -0.633660743175559649E+01    1
    0.237008039973788498E+00    0.324252748489379883E+03   -0.311938387155532837E+01   -0.314190900325775146E+01   -0.506160795688629150E+01   -0.213795584440231323E+01    0.225195211172103865E+00    0.220237636566162132E+00    0.308470165133476257E+04    0.355330060720443726E+04    0.348436346054077148E+04   -0.906629497156839643E+05   -0.633860743175561048E+01    1
    0.238318540155247172E+00    0.445438992977142334E+03   -0.286198359727859497E+01   -0.240089780092239380E+01   -0.179702699184417725E+01   -0.248630058765411377E+01    0.120746755599975580E+00    0.250727486610412609E+00    0.285419577062129974E+04    0.360138131380081177E+04    0.346324135661125183E+04   -0.883974038580464403E+05   -0.634060743175563069E+01    1
    0.243930641964973133E+00    0.335420024394989014E+03   -0.486840140819549561E+01   -0.612178862094879150E+01   -0.720161485671997070E+01   -0.609784197807312012E+01    0.841798603534698459E-01    0.265114068984985372E-01    0.293718523681163788E+04    0.358222829401493073E+04    0.344820613265037537E+04   -0.880588861186007998E+05   -0.634260743175563579E+01    1
    0.233938635078181717E+00    0.387620604038238525E+03   -0.588823747634887695E+01   -0.232042908668518066E+01   -0.428812271356582642E+01   -0.240122538805007935E+01    0.141924637556076039E+00    0.193331956863403320E+00    0.281372943222522736E+04    0.354531640410423279E+04    0.349261402487754822E+04   -0.863644673956945771E+05   -0.634460743175560893E+01    1
    0.232837133848679573E+00    0.406752121448516846E+03   -0.222419542074203491E+01   -0.300986993312835693E+01   -0.261722773313522339E+01   -0.352541846036911011E+01    0.153283488750457747E+00    0.137374162673950199E-01    0.290225294530391693E+04    0.356646979749202728E+04    0.335278284549713135E+04   -0.853652445357440884E+05   -0.634660743175560604E+01    1
    0.230197630394552044E+00    0.327990281581878662E+03   -0.375063043832778931E+01   -0.237029671669006348E+01   -0.418045723438262939E+01   -0.510216426849365234E+01    0.279265415668487560E+00    0.280473709106445340E-01    0.284547383785247803E+04    0.354668631553649902E+04    0.331813923716545105E+04   -0.835408902134385717E+05   -0.634860743175562181E+01    1
    0.244305756511091154E+00    0.448951613903045654E+03   -0.279106539487838745E+01   -0.631779944896697998E+01   -0.154646950960159302E+01   -0.200337660312652588E+01    0.668809354305267278E-01    0.120750951766967776E+00    0.302645000517368317E+04    0.360442824959754944E+04    0.337396753430366516E+04   -0.835122016407845658E+05   -0.635060743175562870E+01    1
    0.236644754371828359E+00    0.334391009807586670E+03   -0.633745205402374268E+01   -0.711291569471359253E+01   -0.351292783021926880E+01   -0.205906760692596436E+01    0.262639403343200684E+00    0.201354312896728532E+00    0.304365310668945312E+04    0.356550822556018829E+04    0.346919726729393005E+04   -0.832784875814726984E+05   -0.635260743175563292E+01    1
    0.243457880721511949E+00    0.369280159473419189E+03   -0.371157091856002808E+01   -0.464418011903762817E+01   -0.682938700914382935E+01   -0.413888943195343018E+01    0.250795841217041016E+00    0.195467400550842302E+00    0.294612707197666168E+04    0.361330945491790771E+04    0.325247651934623718E+04   -0.828305272862058046E+05   -0.635460743175561582E+01    1
    0.245707625765695076E+00    0.281221067905426025E+03   -0.275166702270507812E+01   -0.151613330841064453E+01   -0.313691592216491699E+01   -0.318881881237030029E+01    0.450566947460174574E-01    0.389096307754516646E+00    0.301832168996334076E+04    0.356165055632591248E+04    0.348638445138931274E+04   -0.820696130984321062E+05   -0.635660743175559517E+01    1
    0.234156734425942453E+00    0.438483321666717529E+03   -0.254006308317184448E+01   -0.576404762268066406E+01   -0.162602812051773071E+01   -0.221522670984268188E+01    0.177765744924545277E+00    0.319085836410522503E-01    0.293782491683959961E+04    0.363455572426319122E+04    0.348765258789062500E+04   -0.819828059691202507E+05   -0.635860743175559318E+01    1
    0.239400407614509175E+00    0.437193965911865234E+03   -0.620086830854415894E+01   -0.539566177129745483E+01   -0.629192489385604858E+01   -0.574814033508300781E+01    0.280559223890304577E+00    0.693411588668823298E-01    0.291710757017135620E+04    0.362810634374618530E+04    0.320318354368209839E+04   -0.814858063482711441E+05   -0.636060743175560539E+01    1
